age,job,marital,education,default,balance,housing,duration,loan,contact,day,month,campaign,pdays,previous,poutcome,deposit
42,entrepreneur,single,unknown,no,323,no,617,no,unknown,16,jun,1,-1,0,unknown,yes
36,services,married,secondary,no,981,no,1093,no,unknown,16,jun,1,-1,0,unknown,yes
36,blue-collar,divorced,secondary,no,638,yes,1395,no,unknown,16,jun,2,-1,0,unknown,yes
48,unemployed,single,tertiary,no,3229,no,1089,no,unknown,16,jun,1,-1,0,unknown,yes
51,management,single,secondary,no,1610,yes,1248,no,unknown,16,jun,3,-1,0,unknown,yes
51,blue-collar,married,secondary,no,33,no,721,yes,unknown,16,jun,3,-1,0,unknown,yes
46,technician,married,secondary,no,536,yes,750,no,unknown,16,jun,2,-1,0,unknown,yes
37,management,married,tertiary,no,0,no,637,no,unknown,16,jun,6,-1,0,unknown,yes
36,entrepreneur,married,tertiary,no,3057,no,2769,no,unknown,16,jun,4,-1,0,unknown,yes
47,management,married,secondary,no,2892,no,556,no,unknown,17,jun,1,-1,0,unknown,yes
40,technician,divorced,tertiary,no,0,no,522,no,unknown,17,jun,1,-1,0,unknown,yes
38,student,single,tertiary,no,3316,no,1345,no,unknown,17,jun,3,-1,0,unknown,yes
40,management,married,secondary,no,106,no,676,no,unknown,17,jun,2,-1,0,unknown,yes
39,blue-collar,married,primary,no,2303,yes,775,no,unknown,17,jun,3,-1,0,unknown,yes
60,management,married,tertiary,no,3301,no,2621,no,unknown,17,jun,3,-1,0,unknown,yes
39,self-employed,single,tertiary,no,426,no,1029,no,unknown,18,jun,1,-1,0,unknown,yes
51,services,divorced,secondary,no,9,no,371,no,unknown,18,jun,2,-1,0,unknown,yes
27,admin.,married,secondary,no,-97,yes,1528,no,unknown,18,jun,2,-1,0,unknown,yes
41,management,single,tertiary,no,11008,no,1540,no,unknown,18,jun,1,-1,0,unknown,yes
42,blue-collar,single,primary,no,4930,no,973,no,unknown,18,jun,1,-1,0,unknown,yes
41,entrepreneur,married,secondary,no,707,no,707,no,unknown,18,jun,1,-1,0,unknown,yes
33,technician,married,secondary,no,4,yes,625,yes,unknown,18,jun,2,-1,0,unknown,yes
46,admin.,married,secondary,no,126,no,1255,no,unknown,18,jun,1,-1,0,unknown,yes
31,blue-collar,married,secondary,no,671,yes,704,no,unknown,18,jun,4,-1,0,unknown,yes
41,blue-collar,married,primary,no,219,no,1574,yes,unknown,18,jun,3,-1,0,unknown,yes
41,blue-collar,divorced,secondary,no,3622,no,1135,no,unknown,19,jun,4,-1,0,unknown,yes
55,retired,divorced,secondary,no,1580,no,1007,yes,unknown,19,jun,1,-1,0,unknown,yes
53,technician,married,secondary,no,1319,no,1318,no,unknown,19,jun,3,-1,0,unknown,yes
55,housemaid,married,primary,no,2152,no,922,no,unknown,19,jun,2,-1,0,unknown,yes
39,services,married,secondary,no,2843,yes,585,no,unknown,19,jun,1,-1,0,unknown,yes
40,entrepreneur,married,tertiary,yes,0,no,952,no,unknown,19,jun,4,-1,0,unknown,yes
59,retired,married,primary,no,1115,no,834,no,unknown,19,jun,1,-1,0,unknown,yes
42,blue-collar,single,secondary,no,625,no,651,no,unknown,19,jun,3,-1,0,unknown,yes
41,blue-collar,married,primary,no,246,no,683,no,unknown,19,jun,3,-1,0,unknown,yes
27,blue-collar,married,secondary,no,61,yes,1012,no,unknown,19,jun,1,-1,0,unknown,yes
25,blue-collar,single,secondary,no,-191,yes,958,no,unknown,19,jun,7,-1,0,unknown,yes
43,unemployed,married,primary,no,519,no,973,no,unknown,20,jun,2,-1,0,unknown,yes
44,services,married,secondary,no,522,no,911,yes,unknown,20,jun,1,-1,0,unknown,yes
26,blue-collar,single,secondary,no,-46,yes,382,no,unknown,20,jun,7,-1,0,unknown,yes
52,retired,married,tertiary,no,2269,no,1210,no,unknown,20,jun,1,-1,0,unknown,yes
54,services,married,unknown,no,386,no,838,yes,unknown,20,jun,1,-1,0,unknown,yes
56,management,married,tertiary,no,0,no,422,yes,unknown,20,jun,1,-1,0,unknown,yes
57,management,married,tertiary,no,9103,no,1098,yes,unknown,20,jun,2,-1,0,unknown,yes
29,blue-collar,single,secondary,no,908,yes,1663,no,unknown,20,jun,1,-1,0,unknown,yes
47,technician,married,tertiary,no,1694,no,560,yes,unknown,20,jun,3,-1,0,unknown,yes
57,management,married,tertiary,no,-92,yes,1617,yes,unknown,20,jun,1,-1,0,unknown,yes
40,blue-collar,married,secondary,no,188,yes,570,yes,unknown,20,jun,2,-1,0,unknown,yes
46,services,divorced,secondary,no,0,no,1023,no,unknown,20,jun,3,-1,0,unknown,yes
43,blue-collar,single,secondary,no,740,yes,585,no,unknown,20,jun,2,-1,0,unknown,yes
45,management,married,tertiary,no,655,no,693,no,unknown,20,jun,3,-1,0,unknown,yes
24,management,married,secondary,no,867,yes,546,no,unknown,20,jun,10,-1,0,unknown,yes
40,blue-collar,married,secondary,no,1009,yes,1036,yes,unknown,20,jun,5,-1,0,unknown,yes
38,services,divorced,unknown,no,6360,no,1409,no,unknown,20,jun,2,-1,0,unknown,yes
36,unemployed,married,tertiary,no,4145,no,988,no,unknown,20,jun,4,-1,0,unknown,yes
27,blue-collar,single,secondary,yes,-27,no,498,no,unknown,23,jun,2,-1,0,unknown,yes
26,admin.,single,primary,no,-122,yes,670,no,unknown,23,jun,3,-1,0,unknown,yes
43,management,married,tertiary,no,149,yes,662,no,unknown,23,jun,2,-1,0,unknown,yes
25,blue-collar,single,primary,no,52,yes,528,no,unknown,24,jun,2,-1,0,unknown,yes
27,blue-collar,married,tertiary,no,335,yes,519,no,unknown,26,jun,3,-1,0,unknown,yes
30,technician,married,tertiary,no,526,yes,677,yes,unknown,26,jun,3,-1,0,unknown,yes
28,admin.,single,secondary,no,-7,no,3183,yes,unknown,26,jun,2,-1,0,unknown,yes
27,blue-collar,married,primary,no,-413,no,422,yes,unknown,27,jun,6,-1,0,unknown,yes
32,admin.,divorced,secondary,no,-241,no,856,yes,unknown,27,jun,2,-1,0,unknown,yes
41,blue-collar,single,secondary,no,75,yes,479,no,unknown,1,jul,9,-1,0,unknown,yes
37,technician,single,tertiary,no,0,no,1135,no,unknown,1,jul,2,-1,0,unknown,yes
27,technician,single,secondary,no,158,no,650,no,unknown,1,jul,2,-1,0,unknown,yes
29,services,single,secondary,no,84,no,587,yes,unknown,3,jul,3,-1,0,unknown,yes
33,services,married,secondary,no,114,no,676,yes,unknown,3,jul,1,-1,0,unknown,yes
36,technician,married,primary,no,0,no,584,no,unknown,4,jul,1,-1,0,unknown,yes
28,blue-collar,single,secondary,no,-127,yes,1044,no,cellular,4,jul,3,-1,0,unknown,yes
55,blue-collar,married,secondary,no,49,yes,494,no,cellular,7,jul,4,-1,0,unknown,yes
51,technician,married,secondary,no,216,no,615,no,cellular,7,jul,2,-1,0,unknown,yes
39,technician,single,secondary,no,506,yes,718,no,cellular,7,jul,2,-1,0,unknown,yes
42,blue-collar,divorced,primary,no,213,yes,434,no,cellular,7,jul,3,-1,0,unknown,yes
33,services,single,secondary,no,170,no,782,no,cellular,7,jul,1,-1,0,unknown,yes
36,entrepreneur,divorced,tertiary,no,776,no,722,yes,cellular,7,jul,3,-1,0,unknown,yes
45,technician,married,secondary,no,879,no,621,no,cellular,7,jul,2,-1,0,unknown,yes
37,self-employed,married,secondary,no,1633,no,629,no,cellular,7,jul,2,-1,0,unknown,yes
46,unemployed,married,secondary,no,926,no,385,no,cellular,7,jul,5,-1,0,unknown,yes
32,self-employed,single,tertiary,no,2559,no,889,no,cellular,7,jul,1,-1,0,unknown,yes
28,technician,single,secondary,no,909,no,532,yes,cellular,7,jul,1,-1,0,unknown,yes
45,admin.,divorced,secondary,no,-176,no,574,yes,cellular,7,jul,1,-1,0,unknown,yes
41,blue-collar,single,secondary,yes,1085,yes,599,yes,cellular,7,jul,1,-1,0,unknown,yes
59,blue-collar,divorced,primary,no,1265,no,849,yes,cellular,7,jul,1,-1,0,unknown,yes
47,technician,single,secondary,no,-239,yes,973,yes,cellular,7,jul,3,-1,0,unknown,yes
31,blue-collar,single,secondary,no,726,no,719,no,cellular,7,jul,2,-1,0,unknown,yes
31,management,single,tertiary,no,296,no,509,yes,cellular,8,jul,4,-1,0,unknown,yes
33,entrepreneur,married,secondary,no,-627,yes,740,yes,cellular,8,jul,1,-1,0,unknown,yes
52,entrepreneur,married,tertiary,yes,-468,no,534,no,cellular,8,jul,1,-1,0,unknown,yes
26,self-employed,single,secondary,no,551,no,531,no,cellular,8,jul,1,-1,0,unknown,yes
25,technician,single,secondary,no,0,no,634,yes,cellular,8,jul,1,-1,0,unknown,yes
25,blue-collar,married,secondary,no,101,no,460,yes,cellular,8,jul,3,-1,0,unknown,yes
28,blue-collar,single,secondary,no,517,no,681,yes,cellular,8,jul,1,-1,0,unknown,yes
33,entrepreneur,divorced,tertiary,no,37,no,1082,yes,cellular,8,jul,1,-1,0,unknown,yes
45,management,divorced,tertiary,no,854,no,730,yes,cellular,8,jul,1,-1,0,unknown,yes
36,services,married,secondary,no,30,no,716,yes,cellular,8,jul,5,-1,0,unknown,yes
26,blue-collar,single,secondary,yes,81,no,803,yes,cellular,8,jul,2,-1,0,unknown,yes
38,technician,married,secondary,no,0,no,635,no,cellular,8,jul,1,-1,0,unknown,yes
56,blue-collar,single,secondary,no,663,no,819,yes,cellular,8,jul,3,-1,0,unknown,yes
26,admin.,single,secondary,no,102,no,658,yes,cellular,8,jul,2,-1,0,unknown,yes
26,technician,married,secondary,no,370,no,1061,yes,cellular,8,jul,4,-1,0,unknown,yes
25,blue-collar,single,secondary,no,189,no,687,yes,cellular,8,jul,2,-1,0,unknown,yes
26,unemployed,single,secondary,no,111,no,537,no,cellular,9,jul,1,-1,0,unknown,yes
40,blue-collar,married,primary,no,665,yes,781,no,cellular,9,jul,1,-1,0,unknown,yes
37,admin.,married,primary,no,214,yes,645,no,cellular,9,jul,1,-1,0,unknown,yes
43,blue-collar,single,primary,no,0,no,1242,no,cellular,9,jul,1,-1,0,unknown,yes
41,services,divorced,tertiary,no,1583,yes,662,no,cellular,9,jul,1,-1,0,unknown,yes
49,blue-collar,married,secondary,no,0,no,625,yes,cellular,9,jul,1,-1,0,unknown,yes
29,admin.,divorced,tertiary,yes,0,no,426,yes,cellular,9,jul,3,-1,0,unknown,yes
39,services,divorced,secondary,no,687,yes,869,no,cellular,9,jul,1,-1,0,unknown,yes
38,management,married,tertiary,yes,327,yes,556,yes,cellular,9,jul,5,-1,0,unknown,yes
26,technician,married,secondary,no,-119,no,359,yes,cellular,9,jul,5,-1,0,unknown,yes
32,management,married,tertiary,no,794,yes,1014,yes,cellular,9,jul,1,-1,0,unknown,yes
33,blue-collar,married,primary,no,-191,yes,1290,yes,cellular,9,jul,4,-1,0,unknown,yes
31,management,single,tertiary,no,409,no,564,yes,cellular,9,jul,5,-1,0,unknown,yes
49,blue-collar,married,primary,no,3,no,1439,yes,cellular,9,jul,6,-1,0,unknown,yes
27,unemployed,single,primary,no,9,no,919,yes,cellular,9,jul,2,-1,0,unknown,yes
30,blue-collar,single,secondary,no,155,yes,1426,yes,cellular,9,jul,3,-1,0,unknown,yes
35,blue-collar,married,secondary,no,1330,no,901,no,cellular,10,jul,1,-1,0,unknown,yes
26,blue-collar,single,secondary,no,-29,yes,998,no,cellular,10,jul,4,-1,0,unknown,yes
45,entrepreneur,married,unknown,no,3133,yes,804,yes,cellular,10,jul,1,-1,0,unknown,yes
34,admin.,married,secondary,no,-33,yes,961,yes,cellular,10,jul,1,-1,0,unknown,yes
28,admin.,single,secondary,no,-170,no,720,yes,cellular,10,jul,2,-1,0,unknown,yes
25,blue-collar,single,secondary,no,1243,no,1341,yes,cellular,10,jul,7,-1,0,unknown,yes
30,blue-collar,single,secondary,no,1598,yes,634,no,cellular,10,jul,1,-1,0,unknown,yes
30,services,married,secondary,no,5,no,829,yes,cellular,10,jul,5,-1,0,unknown,yes
47,services,married,secondary,no,367,yes,476,no,cellular,10,jul,4,-1,0,unknown,yes
57,admin.,divorced,secondary,no,658,no,724,no,cellular,10,jul,1,-1,0,unknown,yes
38,management,married,tertiary,no,1722,yes,500,no,cellular,10,jul,1,-1,0,unknown,yes
54,technician,married,secondary,no,-315,no,2029,yes,cellular,10,jul,1,-1,0,unknown,yes
25,blue-collar,single,primary,no,2483,no,1499,no,cellular,10,jul,3,-1,0,unknown,yes
30,blue-collar,married,secondary,no,0,yes,1399,yes,cellular,10,jul,1,-1,0,unknown,yes
26,management,single,tertiary,no,45,no,1187,no,cellular,10,jul,3,-1,0,unknown,yes
31,student,married,primary,no,46,yes,487,no,cellular,10,jul,1,-1,0,unknown,yes
29,blue-collar,single,secondary,no,482,no,1097,yes,cellular,10,jul,3,-1,0,unknown,yes
49,blue-collar,married,secondary,no,3728,yes,1060,no,cellular,11,jul,2,-1,0,unknown,yes
60,retired,divorced,secondary,no,1099,no,764,no,cellular,11,jul,2,-1,0,unknown,yes
60,management,married,tertiary,no,2222,yes,1120,no,cellular,11,jul,2,-1,0,unknown,yes
29,management,single,tertiary,no,983,yes,963,no,cellular,11,jul,2,-1,0,unknown,yes
55,management,divorced,secondary,no,204,yes,1973,no,cellular,11,jul,2,-1,0,unknown,yes
44,admin.,married,secondary,no,1074,yes,911,no,cellular,11,jul,2,-1,0,unknown,yes
47,technician,married,secondary,no,3466,yes,853,no,cellular,11,jul,2,-1,0,unknown,yes
35,admin.,married,secondary,no,-203,yes,1649,no,cellular,11,jul,2,-1,0,unknown,yes
35,entrepreneur,married,secondary,no,2436,no,1397,yes,cellular,14,jul,3,-1,0,unknown,yes
38,technician,married,secondary,no,976,yes,766,no,cellular,14,jul,3,-1,0,unknown,yes
34,entrepreneur,married,tertiary,no,146,yes,788,no,cellular,14,jul,2,-1,0,unknown,yes
50,technician,married,secondary,no,156,no,1130,yes,cellular,14,jul,3,-1,0,unknown,yes
43,admin.,married,tertiary,no,189,yes,1062,no,cellular,14,jul,4,-1,0,unknown,yes
44,admin.,divorced,secondary,no,163,yes,1669,no,cellular,14,jul,2,-1,0,unknown,yes
51,services,divorced,secondary,no,242,no,1336,yes,cellular,14,jul,4,-1,0,unknown,yes
31,technician,married,secondary,no,1173,yes,444,no,cellular,14,jul,3,-1,0,unknown,yes
39,technician,married,tertiary,no,0,yes,894,no,cellular,14,jul,7,-1,0,unknown,yes
59,management,married,tertiary,no,296,no,805,yes,cellular,15,jul,3,-1,0,unknown,yes
25,services,single,secondary,no,333,no,1056,yes,cellular,15,jul,2,-1,0,unknown,yes
58,management,married,tertiary,no,3864,yes,815,no,cellular,15,jul,4,-1,0,unknown,yes
30,entrepreneur,married,primary,no,2686,yes,808,no,cellular,15,jul,3,-1,0,unknown,yes
34,blue-collar,single,primary,no,-109,yes,860,no,cellular,15,jul,4,-1,0,unknown,yes
51,services,divorced,secondary,no,65,no,881,yes,cellular,15,jul,1,-1,0,unknown,yes
60,retired,married,secondary,no,597,no,981,no,cellular,15,jul,1,-1,0,unknown,yes
51,entrepreneur,married,secondary,no,-799,no,1001,yes,cellular,15,jul,3,-1,0,unknown,yes
37,management,divorced,tertiary,no,1775,no,514,no,cellular,15,jul,5,-1,0,unknown,yes
30,blue-collar,single,primary,no,0,no,716,no,cellular,15,jul,3,-1,0,unknown,yes
46,entrepreneur,divorced,secondary,no,-563,no,769,yes,cellular,15,jul,4,-1,0,unknown,yes
29,student,single,tertiary,no,5,no,889,no,cellular,15,jul,5,-1,0,unknown,yes
27,entrepreneur,married,tertiary,no,139,no,448,no,cellular,15,jul,5,-1,0,unknown,yes
28,management,single,tertiary,no,0,yes,767,no,cellular,16,jul,5,-1,0,unknown,yes
34,blue-collar,single,secondary,no,855,yes,578,no,cellular,16,jul,1,-1,0,unknown,yes
29,blue-collar,single,unknown,no,694,yes,1806,yes,cellular,16,jul,4,-1,0,unknown,yes
27,management,single,tertiary,no,151,yes,496,no,cellular,16,jul,1,-1,0,unknown,yes
26,technician,single,secondary,no,354,no,586,no,cellular,16,jul,1,-1,0,unknown,yes
36,management,married,tertiary,no,673,yes,689,no,cellular,16,jul,1,-1,0,unknown,yes
44,blue-collar,married,primary,no,1265,yes,555,no,cellular,16,jul,1,-1,0,unknown,yes
39,blue-collar,married,tertiary,no,597,no,686,no,cellular,16,jul,6,-1,0,unknown,yes
30,technician,married,secondary,no,-393,yes,435,yes,cellular,16,jul,1,-1,0,unknown,yes
31,unemployed,divorced,tertiary,no,256,yes,873,no,cellular,16,jul,2,-1,0,unknown,yes
56,blue-collar,married,primary,no,0,yes,1222,no,cellular,16,jul,1,-1,0,unknown,yes
29,blue-collar,married,secondary,no,2870,yes,988,no,cellular,16,jul,1,-1,0,unknown,yes
43,blue-collar,married,secondary,no,184,no,1019,yes,cellular,16,jul,11,-1,0,unknown,yes
32,blue-collar,married,secondary,no,1905,yes,709,no,cellular,16,jul,2,-1,0,unknown,yes
30,admin.,single,secondary,no,-36,no,561,no,cellular,16,jul,9,-1,0,unknown,yes
40,blue-collar,married,secondary,no,-839,yes,1018,yes,cellular,16,jul,2,-1,0,unknown,yes
42,services,married,secondary,no,3465,yes,1039,yes,cellular,16,jul,2,-1,0,unknown,yes
27,student,married,secondary,no,119,yes,781,no,cellular,16,jul,2,-1,0,unknown,yes
35,management,married,tertiary,no,36,no,1656,yes,cellular,16,jul,5,-1,0,unknown,yes
35,housemaid,married,primary,no,113,yes,923,no,cellular,17,jul,2,-1,0,unknown,yes
32,blue-collar,single,secondary,no,118,yes,1275,no,cellular,17,jul,1,-1,0,unknown,yes
39,technician,married,secondary,no,251,yes,342,no,cellular,17,jul,2,-1,0,unknown,yes
31,blue-collar,divorced,secondary,no,-277,yes,1008,no,telephone,17,jul,2,-1,0,unknown,yes
26,services,single,secondary,no,-189,no,538,yes,cellular,17,jul,2,-1,0,unknown,yes
42,management,married,tertiary,no,4,yes,795,no,cellular,17,jul,1,-1,0,unknown,yes
27,services,single,secondary,no,1820,yes,1027,no,cellular,17,jul,1,-1,0,unknown,yes
33,self-employed,divorced,secondary,no,1904,yes,1584,no,cellular,17,jul,2,-1,0,unknown,yes
51,blue-collar,married,primary,no,201,yes,582,no,cellular,17,jul,2,-1,0,unknown,yes
33,admin.,married,secondary,no,0,yes,1448,no,telephone,17,jul,7,-1,0,unknown,yes
30,technician,single,tertiary,no,178,no,656,no,cellular,17,jul,3,-1,0,unknown,yes
52,housemaid,married,primary,no,3798,yes,1208,no,cellular,17,jul,1,-1,0,unknown,yes
42,blue-collar,divorced,primary,no,301,yes,1175,no,cellular,17,jul,2,-1,0,unknown,yes
31,management,divorced,tertiary,no,294,yes,536,no,cellular,17,jul,5,-1,0,unknown,yes
27,services,married,secondary,no,0,yes,991,no,cellular,17,jul,5,-1,0,unknown,yes
44,blue-collar,single,secondary,no,292,no,1153,yes,cellular,17,jul,4,-1,0,unknown,yes
40,entrepreneur,divorced,secondary,no,2998,yes,623,no,cellular,18,jul,3,-1,0,unknown,yes
46,housemaid,divorced,primary,no,2084,yes,1081,no,cellular,18,jul,2,-1,0,unknown,yes
32,services,divorced,secondary,no,454,yes,978,no,cellular,18,jul,1,-1,0,unknown,yes
56,technician,divorced,secondary,no,179,no,536,no,cellular,18,jul,1,-1,0,unknown,yes
33,blue-collar,married,secondary,no,661,yes,968,no,cellular,18,jul,1,-1,0,unknown,yes
33,blue-collar,married,secondary,no,89,yes,278,no,cellular,18,jul,2,-1,0,unknown,yes
32,self-employed,married,primary,no,102,yes,560,no,cellular,18,jul,1,-1,0,unknown,yes
41,blue-collar,divorced,primary,no,138,yes,640,no,cellular,18,jul,3,-1,0,unknown,yes
31,admin.,single,secondary,no,622,no,420,no,cellular,18,jul,1,-1,0,unknown,yes
30,admin.,divorced,secondary,no,10,yes,658,no,cellular,18,jul,2,-1,0,unknown,yes
34,admin.,divorced,secondary,no,-251,no,641,no,cellular,18,jul,1,-1,0,unknown,yes
43,entrepreneur,married,secondary,no,104,yes,635,no,cellular,18,jul,3,-1,0,unknown,yes
28,blue-collar,married,secondary,no,173,no,588,no,cellular,18,jul,7,-1,0,unknown,yes
32,admin.,divorced,secondary,no,-46,no,1373,yes,cellular,18,jul,4,-1,0,unknown,yes
31,blue-collar,divorced,secondary,no,0,yes,913,yes,cellular,18,jul,4,-1,0,unknown,yes
35,entrepreneur,single,tertiary,no,145,yes,799,no,cellular,18,jul,2,-1,0,unknown,yes
31,management,married,tertiary,no,325,yes,1139,no,cellular,18,jul,2,-1,0,unknown,yes
25,services,single,secondary,no,2311,no,1105,yes,cellular,21,jul,2,-1,0,unknown,yes
56,retired,divorced,tertiary,no,158,no,854,yes,cellular,21,jul,1,-1,0,unknown,yes
47,technician,married,secondary,no,1981,yes,919,no,cellular,21,jul,2,-1,0,unknown,yes
39,management,married,tertiary,no,1423,yes,733,no,telephone,21,jul,3,-1,0,unknown,yes
51,management,married,tertiary,no,2455,yes,553,no,cellular,21,jul,1,-1,0,unknown,yes
54,technician,divorced,secondary,no,859,no,710,yes,cellular,21,jul,1,-1,0,unknown,yes
58,retired,married,unknown,no,9004,no,891,no,cellular,21,jul,4,-1,0,unknown,yes
42,unemployed,married,unknown,no,970,yes,691,no,telephone,21,jul,10,-1,0,unknown,yes
56,services,married,primary,no,486,no,1877,yes,telephone,21,jul,1,-1,0,unknown,yes
55,housemaid,married,secondary,no,127,yes,1130,no,telephone,21,jul,8,-1,0,unknown,yes
26,blue-collar,single,primary,no,409,yes,577,no,cellular,21,jul,2,-1,0,unknown,yes
40,admin.,single,secondary,no,664,no,1342,no,cellular,21,jul,2,-1,0,unknown,yes
26,technician,single,secondary,no,223,no,1002,yes,cellular,21,jul,3,-1,0,unknown,yes
35,management,single,tertiary,no,-324,no,985,yes,cellular,21,jul,11,-1,0,unknown,yes
34,services,single,secondary,no,-30,no,1360,no,cellular,21,jul,3,-1,0,unknown,yes
41,management,single,tertiary,no,1253,no,1134,no,cellular,21,jul,5,-1,0,unknown,yes
44,management,married,primary,no,4758,yes,712,no,cellular,22,jul,6,-1,0,unknown,yes
33,management,single,tertiary,no,30,yes,1077,no,cellular,22,jul,1,-1,0,unknown,yes
36,management,divorced,tertiary,no,81,no,560,yes,cellular,22,jul,1,-1,0,unknown,yes
38,technician,married,secondary,no,0,yes,1545,no,cellular,22,jul,1,-1,0,unknown,yes
35,technician,married,tertiary,no,328,yes,654,no,cellular,22,jul,2,-1,0,unknown,yes
41,technician,single,tertiary,no,145,no,1833,no,cellular,22,jul,2,-1,0,unknown,yes
41,management,divorced,unknown,no,465,yes,1508,no,cellular,22,jul,1,-1,0,unknown,yes
28,blue-collar,married,secondary,no,751,yes,598,no,cellular,22,jul,5,-1,0,unknown,yes
